Name,Load,Date,Hour,Day,IsWeekend,Month,Season,newYearsDay,newYearsDayObserved,martinLutherKingJrDay,washingtonsBirthday,memorialDay,juneteenthNationalIndependenceDay,independenceDay,laborDay,columbusDay,veteransDayObserved,veteransDay,thanksgivingDay,christmasDay,newYearsEve,christmasEve,valentinesDay,halloween,thanksgiving,blackFriday,cyberMonday,easter
N.Y.C.,5338.2,2016-04-15,2,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4915.1,2016-04-15,3,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4559.8,2016-04-15,4,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4327.2,2016-04-15,5,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4182.6,2016-04-15,6,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4132.9,2016-04-15,7,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4170.2,2016-04-15,8,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4414.8,2016-04-15,9,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4928.1,2016-04-15,10,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5421.0,2016-04-15,11,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5768.1,2016-04-15,12,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5982.0,2016-04-15,13,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6047.7,2016-04-15,14,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6065.5,2016-04-15,15,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6034.1,2016-04-15,16,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6015.0,2016-04-15,17,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5988.7,2016-04-15,18,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6002.3,2016-04-15,19,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6014.8,2016-04-15,20,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5978.3,2016-04-15,21,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5779.0,2016-04-15,22,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5740.7,2016-04-15,23,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5734.7,2016-04-16,0,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5561.6,2016-04-16,1,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5285.3,2016-04-16,2,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4934.6,2016-04-16,3,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4578.8,2016-04-16,4,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4340.0,2016-04-16,5,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4184.7,2016-04-16,6,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4102.6,2016-04-16,7,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4075.2,2016-04-16,8,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4149.9,2016-04-16,9,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4281.8,2016-04-16,10,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4528.0,2016-04-16,11,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4807.4,2016-04-16,12,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5031.4,2016-04-16,13,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5166.5,2016-04-16,14,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5230.1,2016-04-16,15,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5242.6,2016-04-16,16,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5210.1,2016-04-16,17,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5181.1,2016-04-16,18,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5153.4,2016-04-16,19,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5143.8,2016-04-16,20,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5153.9,2016-04-16,21,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5157.4,2016-04-16,22,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5215.3,2016-04-16,23,Saturday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5311.6,2016-04-17,0,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5218.3,2016-04-17,1,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5049.4,2016-04-17,2,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4788.4,2016-04-17,3,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4473.5,2016-04-17,4,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4232.6,2016-04-17,5,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4080.9,2016-04-17,6,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,3990.0,2016-04-17,7,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,3955.9,2016-04-17,8,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,3988.2,2016-04-17,9,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4070.4,2016-04-17,10,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4253.1,2016-04-17,11,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4493.8,2016-04-17,12,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4722.2,2016-04-17,13,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4920.2,2016-04-17,14,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5043.3,2016-04-17,15,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5083.0,2016-04-17,16,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5085.3,2016-04-17,17,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5106.1,2016-04-17,18,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5113.0,2016-04-17,19,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5126.2,2016-04-17,20,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5158.5,2016-04-17,21,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5162.1,2016-04-17,22,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5232.7,2016-04-17,23,Sunday,1,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5359.1,2016-04-18,0,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5239.3,2016-04-18,1,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4978.7,2016-04-18,2,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4626.5,2016-04-18,3,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4334.3,2016-04-18,4,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4129.0,2016-04-18,5,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4007.7,2016-04-18,6,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,3953.5,2016-04-18,7,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4001.2,2016-04-18,8,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4265.3,2016-04-18,9,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4772.7,2016-04-18,10,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5314.0,2016-04-18,11,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5741.5,2016-04-18,12,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6008.9,2016-04-18,13,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6130.5,2016-04-18,14,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6236.2,2016-04-18,15,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6286.6,2016-04-18,16,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6339.9,2016-04-18,17,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6355.5,2016-04-18,18,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6410.7,2016-04-18,19,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6436.2,2016-04-18,20,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6381.3,2016-04-18,21,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6093.8,2016-04-18,22,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5992.5,2016-04-18,23,Monday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5922.4,2016-04-19,0,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5656.0,2016-04-19,1,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5305.1,2016-04-19,2,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4859.4,2016-04-19,3,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4470.3,2016-04-19,4,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4217.7,2016-04-19,5,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4068.3,2016-04-19,6,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4004.8,2016-04-19,7,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4044.4,2016-04-19,8,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4304.5,2016-04-19,9,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4838.9,2016-04-19,10,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5435.2,2016-04-19,11,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5830.6,2016-04-19,12,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6088.6,2016-04-19,13,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6220.9,2016-04-19,14,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6288.8,2016-04-19,15,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6319.8,2016-04-19,16,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6337.6,2016-04-19,17,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6322.3,2016-04-19,18,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6355.1,2016-04-19,19,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6372.4,2016-04-19,20,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6312.4,2016-04-19,21,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6043.4,2016-04-19,22,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5906.4,2016-04-19,23,Tuesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5885.2,2016-04-20,0,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5663.9,2016-04-20,1,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5298.0,2016-04-20,2,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4848.5,2016-04-20,3,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4450.1,2016-04-20,4,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4210.2,2016-04-20,5,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4066.6,2016-04-20,6,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4024.4,2016-04-20,7,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4049.6,2016-04-20,8,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4276.4,2016-04-20,9,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4781.7,2016-04-20,10,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5342.6,2016-04-20,11,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5708.7,2016-04-20,12,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5922.4,2016-04-20,13,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6011.4,2016-04-20,14,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6070.0,2016-04-20,15,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6089.8,2016-04-20,16,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6110.7,2016-04-20,17,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6099.8,2016-04-20,18,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6140.4,2016-04-20,19,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6180.9,2016-04-20,20,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6153.0,2016-04-20,21,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5938.3,2016-04-20,22,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5827.2,2016-04-20,23,Wednesday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5822.4,2016-04-21,0,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5615.6,2016-04-21,1,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5265.4,2016-04-21,2,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4814.7,2016-04-21,3,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4442.3,2016-04-21,4,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4246.5,2016-04-21,5,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4060.0,2016-04-21,6,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,3994.6,2016-04-21,7,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4026.5,2016-04-21,8,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4255.8,2016-04-21,9,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4753.7,2016-04-21,10,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5311.1,2016-04-21,11,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5709.9,2016-04-21,12,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5954.1,2016-04-21,13,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6081.1,2016-04-21,14,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6140.9,2016-04-21,15,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6181.7,2016-04-21,16,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6217.7,2016-04-21,17,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6231.3,2016-04-21,18,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6289.3,2016-04-21,19,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6334.5,2016-04-21,20,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6313.2,2016-04-21,21,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,6084.0,2016-04-21,22,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5989.6,2016-04-21,23,Thursday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5984.4,2016-04-22,0,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5757.5,2016-04-22,1,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5418.6,2016-04-22,2,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4980.8,2016-04-22,3,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4597.8,2016-04-22,4,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4357.7,2016-04-22,5,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4204.1,2016-04-22,6,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4122.9,2016-04-22,7,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4141.8,2016-04-22,8,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4355.1,2016-04-22,9,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,4886.1,2016-04-22,10,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5502.3,2016-04-22,11,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Y.C.,5973.8,2016-04-22,12,Friday,0,4,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
